,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,Baidu-system.6932,0.21158013403686135,0.18062918,0.19488341872538634,0.6689414978027344,0.6605966687202454,0.6639714241027832,0.6689415116452565,0.6605966284159435,0.6639714375983329,0.11653797597031455,0.22203215854424335,1.0564897959183674
1,BTRANS.6821,0.19626359074487268,0.16394483,0.1786543494753407,0.6348870992660522,0.6308659911155701,0.6316716074943542,0.6348871032664954,0.6308659392839944,0.6316716090487349,0.07890897872073473,0.0571404726880689,1.0631836734693878
2,KSAI-system.6982,0.2075717645118181,0.17714354,0.1911543272741793,0.6655187606811523,0.6601486802101135,0.6621127724647522,0.6655187924198049,0.660148686510182,0.6621127748441251,0.10889210834091295,0.16606434076302581,0.8811428571428571
3,NEU.6830,0.2020245661502621,0.16844681,0.18371402378768778,0.6560507416725159,0.6433470845222473,0.6489574313163757,0.6560507757429725,0.6433471071076359,0.6489574645212667,0.07236494601210527,0.08675651281644411,0.9598367346938775
4,NICT.6817,0.19258058039338374,0.15412386,0.17121939437937397,0.6183163523674011,0.6039690375328064,0.6104246377944946,0.6183163184830224,0.6039690869749823,0.6104246433602779,0.04340690866044608,0.007185014653672651,0.9993469387755102
5,online-A.0,0.19699497233862773,0.14334786,0.16594330752357572,0.6091413497924805,0.5828341841697693,0.5952884554862976,0.6091414311817722,0.5828341568480202,0.5952884897157833,0.015194052397360606,0.008443523307331093,1.3663673469387758
6,online-B.0,0.20027662858082793,0.15654251,0.1757293974417698,0.6556779742240906,0.6108090877532959,0.6322372555732727,0.6556780253899361,0.6108090634894747,0.6322371948950654,0.03945479778557928,0.009083709837871918,1.0089795918367348
7,online-G.0,0.177913160146209,0.13258949,0.1519434058138469,0.5860059857368469,0.5478792190551758,0.5660732388496399,0.5860059476738751,0.5478792068565755,0.5660732655636771,0.014337271701657632,0.038499851532679964,0.995265306122449
8,online-X.0,0.19544587863292429,0.116830446,0.1462424612247471,0.5410060286521912,0.5022687315940857,0.5209227800369263,0.5410060517780919,0.5022687440379334,0.5209227661193201,0.006765858487859228,0.0017521732918140062,1.3097142857142856
9,online-Y.0,0.1849795215998411,0.13951094,0.15905963635985504,0.6157649755477905,0.573790431022644,0.5937744975090027,0.6157649804869014,0.5737903997540832,0.5937744971937428,0.07033229901029224,0.044876154028762265,1.034122448979592
10,UEDIN.6158,0.1959108249191386,0.1498571,0.169816957500595,0.6361563801765442,0.5996491312980652,0.6167297959327698,0.6361563565404447,0.5996490781464552,0.6167297989426626,0.05329062827890675,0.04868441518341496,1.0097959183673468
11,xzl-nmt.6847,0.19320889370937977,0.15031359,0.1690830928139128,0.6423840522766113,0.6031374335289001,0.6216394901275635,0.6423840727734029,0.603137459811131,0.6216394388731094,0.06474456290817429,0.07428231478082309,0.9965714285714286
