,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,C-3MA.5067,0.18543938312352343,0.105724595,0.13466984385683653,0.43929192423820496,0.43118157982826233,0.43572521209716797,0.4392919293958517,0.431181571921329,0.4357252117753423,0.3508684559653667,0.14314754955887404,0.7642291879559876
1,Hunter-MT.5092,0.11379553289651638,0.120861754,0.11722225101362853,0.354824423789978,0.45767685770988464,0.405715674161911,0.35482444113394107,0.45767684760403404,0.4057156573849563,0.3772172213004644,0.16229007352922903,0.7424130801587491
2,jhu-pbmt.4980,0.13608206691724228,0.12948695,0.1327026162723801,0.38620224595069885,0.4764070212841034,0.43090009689331055,0.3862022787525048,0.4764070352362557,0.4309000829883992,0.383438999443981,0.1678524652304417,0.7349984552864851
3,online-A.0,0.20131905690105334,0.13756366,0.16344407668182742,0.4649892747402191,0.47996675968170166,0.47287818789482117,0.4649892606405841,0.4799667690526406,0.4728781800980781,0.3893176135181673,0.1571621124318689,0.7272273580645928
4,online-B.0,0.280882034205143,0.19598018,0.23087302526913972,0.591286838054657,0.5800572037696838,0.5860590934753418,0.5912867969647608,0.5800572258728868,0.5860590959829546,0.43328505963087616,0.22024075907468887,0.6705007248271109
5,PJATK.4740,0.11971519531689392,0.053283382,0.0737443116512048,0.34401851892471313,0.336870014667511,0.3407860994338989,0.34401849700296916,0.3368700140779293,0.34078606024393315,0.3159942167115523,0.12419484085864553,0.7723567575275078
6,tilde-c-nmt-smt-hybrid.5051,0.24623752593337353,0.16336225,0.19641571404464406,0.5461302399635315,0.5387205481529236,0.5428163409233093,0.5461302682169076,0.5387205921861901,0.5428163334731941,0.4118264820696625,0.19999214226730616,0.6903443522897406
7,tilde-nc-nmt-smt-hybrid.5050,0.2772560557474626,0.19300006,0.22757996820107104,0.5933910012245178,0.58008873462677,0.5871098041534424,0.5933910303938573,0.5800887049789699,0.5871097855549166,0.43615962182558793,0.21923031456825356,0.6606620879773759
8,uedin-nmt.5017,0.2428133942540597,0.1556875,0.1897260973863974,0.5399998426437378,0.5260857343673706,0.5333991646766663,0.5399998450167254,0.5260857293947899,0.5333992243676481,0.40735021438571273,0.1897966731825433,0.6998740464364647
