,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,afrl-ruen-syscomb.5440,0.2272016817183181,0.1400728,0.17330240074238457,0.6569086313247681,0.6356968879699707,0.646510899066925,0.6569086384257923,0.6356968411562653,0.6465109237407645,0.4896466147642707,0.30014924727278175,0.5801986491855383
1,Alibaba.5720,0.2547538519602048,0.16888788,0.2031189812437466,0.7161357402801514,0.6997602581977844,0.708178699016571,0.7161357537725319,0.6997602861812339,0.7081787327267229,0.5296948271496127,0.3487999989294998,0.5232101708382996
2,JHU.5675,0.21923796629563996,0.13248064,0.16515922133937938,0.6258043050765991,0.6205697655677795,0.6227224469184875,0.6258042667781313,0.6190138610439996,0.6227224609442055,0.4827414617345814,0.2669308011724548,0.6069447755264203
3,online-A.0,0.2308775173570685,0.14737812,0.17991162935016142,0.654261589050293,0.6521416306495667,0.6526997089385986,0.6542615988492034,0.6506232211728735,0.6526996735486512,0.49075983325128314,0.289602424673073,0.5800238379022646
4,online-B.0,0.2526752283973508,0.16666687,0.20085075596428859,0.6995227932929993,0.6900665163993835,0.695072591304779,0.6995228097140789,0.6900665153581649,0.695072583536307,0.5154348407624103,0.31758067419071334,0.5606038935240365
5,online-F.0,0.1684355055683963,0.10484042,0.1292382351598483,0.4507158100605011,0.509909451007843,0.48064762353897095,0.45071583361993545,0.5099094336526468,0.48064761034259573,0.38459854927113973,0.13599589041784133,0.7811998410806515
6,online-G.0,0.24870099480387436,0.1620504,0.19623595014690226,0.6905109882354736,0.6780478358268738,0.6845584511756897,0.690511027748386,0.6780477845184505,0.6845584471120189,0.5202548862468738,0.31108712900762614,0.5484783472387763
7,uedin.5739,0.24473700654716682,0.15704478,0.19132111569098464,0.6916342973709106,0.6739110350608826,0.6830134987831116,0.6916342430952936,0.6739110234969606,0.6830134995598346,0.511759496851014,0.32762915654260266,0.5432816845450934
