,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,CASICT-cons.5157,0.214676754566118,0.16657552,0.18759175778414766,0.6046704649925232,0.5747100114822388,0.5889533758163452,0.6046703868824383,0.5747099991518723,0.5889534275934123,0.027613561292947796,0.05118004420121003,0.9992248062015504
1,jhu-nmt.5153,0.21423727771556342,0.17093045,0.19014923151127705,0.6070156097412109,0.5822312831878662,0.5939874053001404,0.607015600234367,0.5822312963731087,0.5939874847097018,0.01826700375050306,0.009377950634893308,0.9988372093023256
2,online-A.0,0.22185642697646374,0.16854158,0.19155852295793765,0.5882198810577393,0.5738528370857239,0.5806242227554321,0.5882199152667393,0.5738528227072753,0.5806241881200994,0.012699441554066363,0.005549459919046814,2.9356589147286822
3,online-B.0,0.22396199614198667,0.1761419,0.19719424009714123,0.625733494758606,0.5931722521781921,0.6088727116584778,0.6257335130210923,0.5931722478110758,0.608872663991145,0.029896309280457813,0.006283654816221884,1.091860465116279
4,online-F.0,0.15805666793158094,0.12066472,0.13685253227257566,0.4398114085197449,0.44167137145996094,0.44063064455986023,0.4398114223741572,0.441671380554668,0.44063061989607294,0.03173924355337381,0.043022864987548405,1.113565891472868
5,online-G.0,0.15262004548762625,0.12497586,0.1374214898056512,0.4463549554347992,0.45858293771743774,0.4522886872291565,0.44635492567448176,0.4585829150319837,0.4522886581439432,0.006413917129901998,0.015661849437127836,1.157751937984496
6,Oregon-State-University-S.5174,0.19621964423509572,0.14747724,0.16839216660016978,0.5512329936027527,0.5262165665626526,0.5380941033363342,0.5512330029798004,0.526216595145203,0.5380940845171953,0.01372178262799148,0.006079604456077359,5.62248062015504
7,SogouKnowing-nmt.5131,0.2260154987680982,0.18808272,0.20531172768740105,0.6245623230934143,0.6206883788108826,0.6221661567687988,0.6245624196614655,0.6206884108440041,0.6221661568441983,0.03651979105292496,0.037384519750201926,1.4015503875968995
8,uedin-nmt.5111,0.22949793660121234,0.19201094,0.2090874801042256,0.6396994590759277,0.6294839382171631,0.6338959336280823,0.6396994584233969,0.629483936474133,0.6338959105670273,0.038535710941881476,0.04521240288891842,1.333720930232558
9,UU-HNMT.5134,0.19456514933293098,0.12767291,0.1541760705264812,0.5451662540435791,0.4831172525882721,0.5128300189971924,0.5451662155645045,0.48311724321934035,0.5128300107838616,0.023130202294639232,0.03770231152007915,0.9996124031007751
10,xmunmt.5165,0.22433900285645242,0.1857078,0.20320364154075202,0.6346330642700195,0.6166614294052124,0.6251440048217773,0.634633090731263,0.6166614299263906,0.6251439979520516,0.03951694939620599,0.03415984257504519,1.3655038759689921
