,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,en-cs.CUNI-DocTransformer.1450,0.21435729348687943,0.15478344,0.17976319918567915,0.7079710364341736,0.6943376064300537,0.7011151313781738,0.7079710542251932,0.6943376064825966,0.701115148538679,0.5284308323468524,0.35881301470219995,0.5146259511809468
1,en-cs.CUNI-T2T-2018.1071,0.2134027309512804,0.15166129,0.1773110020299117,0.7023553252220154,0.6875166893005371,0.6949488520622253,0.7023553136100386,0.6875167195074396,0.6949488189076671,0.5189268694624459,0.35083076777687544,0.5257189445597391
2,en-cs.CUNI-Transformer.1080,0.21188878726148852,0.15097001,0.17631570635406604,0.7052112221717834,0.6871321201324463,0.6961627006530762,0.7052111731624108,0.6871321171099171,0.6961626689999307,0.5208902809565769,0.35399913697367746,0.5226554007312976
3,en-cs.eTranslation.1048,0.21037500825368985,0.149744,0.17495547309020815,0.7049428820610046,0.6854191422462463,0.6951762437820435,0.7049428280994653,0.6854191263152447,0.6951762084417014,0.5198912507165891,0.3566788371001163,0.5151941891491254
4,en-cs.Human-A.0,0.30903478996810796,0.308774,0.30890433716216853,1.0,1.0,1.0,0.9999999595629984,0.9999999595629984,0.9999999595629984,0.8663523082299113,1.0000000000000004,0.0
5,en-cs.Online-A.1573,0.2017165586242593,0.13763402,0.16362465895340925,0.6667168140411377,0.6434179544448853,0.6550372838973999,0.6667168503167431,0.6434179475946071,0.6550372861147095,0.47446263969328994,0.308411152385929,0.563247356458148
6,en-cs.Online-B.1589,0.22038384348921042,0.16402657,0.1880740223441261,0.7365328669548035,0.7098835110664368,0.7231091260910034,0.7365328260133902,0.7098834607198478,0.7231092083626472,0.5481513139175677,0.4111310016142754,0.45948216226899885
7,en-cs.Online-G.1555,0.2002253849030645,0.12735525,0.1556853547288867,0.6304807066917419,0.6046484112739563,0.6176496744155884,0.6304807093031232,0.6046484701101614,0.6176496954169781,0.4344488821186659,0.25275160815014286,0.615895839509833
8,en-cs.Online-Z.1630,0.20114929960502756,0.13540758,0.1618575745154757,0.6511183381080627,0.6293431520462036,0.6402636170387268,0.6511183174271846,0.629343186262128,0.6402636851763356,0.45646289114688027,0.2796044330972437,0.5861251111769937
9,en-cs.OPPO.1121,0.21385016862651465,0.15440612,0.17933040248924195,0.7138084769248962,0.6958155632019043,0.7048087120056152,0.7138084744711437,0.6958155469031024,0.7048087264286362,0.5331182668226139,0.36782041854931735,0.5076094475738709
10,en-cs.SRPOL.522,0.21402952816292203,0.15380725,0.17898859183903043,0.711955726146698,0.6958800554275513,0.703937828540802,0.7119556859619022,0.695880043279637,0.7039378098250276,0.527478742104234,0.3645903740823584,0.5079059195572685
11,en-cs.UEDIN-CUNI.1482,0.21024102464418037,0.15093684,0.17572016031415186,0.7064632773399353,0.6905768513679504,0.6985387206077576,0.7064632697606247,0.6905768657223372,0.6985387188449439,0.5265969499408869,0.3626974816298096,0.5132918272556577
12,en-cs.zlabs-nlp.1151,0.19723936096368425,0.116351105,0.14636298052578822,0.5842787623405457,0.5565666556358337,0.570563554763794,0.5842787437929085,0.5565666069049383,0.570563571350268,0.37658270810314814,0.2025048934300045,0.6680007905919557
