,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,AaltoHnmtFlatcat.4798,0.2657134156925469,0.20343438,0.23044014769194227,0.5556386113166809,0.5397495627403259,0.5476834177970886,0.5556386137935895,0.5397495066227117,0.5476834011167352,0.3062146823370566,0.17148648812484626,0.7498826474730089
1,AaltoHnmtMultitask.4873,0.2751375103129205,0.21143632,0.23911710201311895,0.6022777557373047,0.5604531764984131,0.5811200737953186,0.6022777507065495,0.5604532160987794,0.5811200828969647,0.34079538008238247,0.20281380269525814,0.6731862514995045
2,apertium-unconstrained.4769,0.08076006977211868,0.043468248,0.05651688454791194,0.14007696509361267,0.1364562064409256,0.13817837834358215,0.14007697597019375,0.13603611461750467,0.13817837459524243,0.07191528371251897,0.010458485605792312,1.2457101131799928
3,HY-AH.4797,0.2524496692094429,0.19045897,0.2171161249554771,0.4885529577732086,0.4980732798576355,0.49355360865592957,0.48855297867057323,0.49807329217330626,0.493553632200211,0.24508225861374427,0.09329858020188606,0.8566734470348928
4,HY-HNMT.4961,0.28636364894520205,0.22800672,0.2538747966515802,0.6125877499580383,0.5931351184844971,0.6029087901115417,0.6125877703168366,0.5931351740114257,0.6029087807164142,0.33965385162513256,0.20722259381354122,0.6761591821832785
5,HY-SMT.4882,0.2605704184197452,0.20020422,0.22643302614869107,0.5639837384223938,0.535672128200531,0.5498611330986023,0.5639836834206914,0.5356720898942283,0.549861122643405,0.29790970406352335,0.15870556228456917,0.7536118499973923
6,jhu-nmt-lattice-rescore.4903,0.26215821644423504,0.2013951,0.22779420408659468,0.5608155131340027,0.5421060919761658,0.551522970199585,0.5608154419464599,0.5421061119685777,0.5515229966824031,0.30754999783967724,0.1595516734014685,0.7578104626297397
7,jhu-pbmt.4968,0.25166040418569213,0.1901615,0.216630814277246,0.542468249797821,0.5168930888175964,0.5297445058822632,0.5424682794071779,0.5168930986172692,0.5297444960484647,0.2953257806477727,0.14456095143502906,0.7782037239868564
8,online-A.0,0.26046793677928226,0.19475162,0.22286631553501174,0.5502084493637085,0.5189763903617859,0.5346167087554932,0.5502085060744902,0.5189763276845832,0.5346167072105277,0.27620193844042346,0.1371533103541415,0.7614353517967976
9,online-B.0,0.2961826880856715,0.23888102,0.2644635464974344,0.6238785982131958,0.6090236902236938,0.6165010929107666,0.6238785884498205,0.6090237210051148,0.6165010938737331,0.34970214537642075,0.2204178106405272,0.6649454962707975
10,online-G.0,0.26600592398993006,0.20746239,0.23311475092037423,0.5643693804740906,0.5479947924613953,0.5563163161277771,0.5643694166374517,0.5479947700005141,0.5563162890920443,0.31166118566914364,0.15510995770891747,0.7673551348250143
11,TALP-UPC.4939,0.24856086273950578,0.17357711,0.20440936244798777,0.49751538038253784,0.46775057911872864,0.4821670949459076,0.49751537200358187,0.46775057776859014,0.4821670900098514,0.24684588666425095,0.11465399071345071,0.8057685286600951
