,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,fr-de.Human-A.0,0.2831698673464514,0.283098,0.2831339352187566,1.0,1.0,1.0,0.9999999818498518,0.9999999818498518,0.9999999818498518,0.7799254349955892,1.0000000000000004,0.0
1,fr-de.Huoshan_Translate.657,0.21482632825531084,0.14287457,0.17161387771872866,0.7143455743789673,0.7114346623420715,0.7128084897994995,0.7143455838060917,0.7114347376520708,0.7128084695922732,0.49211997247274775,0.3568523799590912,0.5318722841488759
2,fr-de.IIE.1512,0.21590828937496315,0.14630786,0.17442115319495158,0.7212782502174377,0.7204489707946777,0.7208157777786255,0.7212783052030044,0.7204489817968245,0.720815755638574,0.4997465153987594,0.36571952901097704,0.518496126960136
3,fr-de.Online-A.1580,0.21188882130850942,0.127719,0.15937341055359228,0.6738389134407043,0.6693803071975708,0.6715545654296875,0.6738388843282542,0.669380277766857,0.6715544662481476,0.4527356256400477,0.29903153524555726,0.6018892877385226
4,fr-de.Online-B.1598,0.21820522295233255,0.12521625,0.15912132057838005,0.655616819858551,0.6516127586364746,0.6535964012145996,0.6556168064472758,0.6516127552517297,0.6535964101723236,0.4338347430678849,0.26819222178072527,0.6450784054411487
5,fr-de.Online-G.1563,0.21843241592678292,0.12917015,0.16234027384207295,0.6638163328170776,0.6667768955230713,0.6652342081069946,0.6638162883726343,0.6667769738059397,0.6652342151756122,0.4625110969070258,0.27289129173859517,0.6142452295484603
6,fr-de.Online-Z.1639,0.213143829308334,0.12124072,0.1545628313456449,0.6345646381378174,0.6328389048576355,0.633695125579834,0.6345646043409898,0.6328388629325881,0.6336951647655621,0.4142314485169584,0.24526863016254233,0.661515208766295
7,fr-de.OPPO.1110,0.21625343307082107,0.14974758,0.17695813481158565,0.7348018884658813,0.7272731065750122,0.7309831976890564,0.7348019520625866,0.7272731687360483,0.7309832412075341,0.5073850169373513,0.3933952849766047,0.4920838843755904
8,fr-de.SJTU-NICT.524,0.2117913183265124,0.12753648,0.15920368913613311,0.6736170053482056,0.6687285304069519,0.6711044311523438,0.67361705818754,0.668728552518241,0.6711044629979384,0.45215693935481516,0.2987265905323499,0.6024560740600794
