,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,ps-en.GTCOM.1527,0.2285363413314014,0.1360067,0.17052841396320198,0.561867356300354,0.5431321263313293,0.5528993606567383,0.5618673957895958,0.543132124043826,0.5528993728533305,0.44481375644112764,0.2305421880745061,0.6369850089107872
1,ps-en.Huawei_TSC.1533,0.19982464219751517,0.11428853,0.14541042397471243,0.5270013809204102,0.5038090348243713,0.5158215165138245,0.5270013530512928,0.5038089972442402,0.5158215217277238,0.4385483690600039,0.23128634318660293,0.6506132718314289
2,ps-en.Human-A.0,0.4372863702702834,0.437615,0.43745062699368525,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998312480487,0.9999998312480487,0.9999998312480487,0.8236870339877093,1.0000000000000004,0.0
3,ps-en.Huoshan_Translate.1470,0.19925971733808773,0.10708392,0.13930441894408407,0.5086871385574341,0.48820632696151733,0.49891313910484314,0.5086871388874559,0.4882063002340323,0.4989131693558719,0.41226392248827304,0.1995107606823711,0.6783310619561799
4,ps-en.Online-B.1602,0.22783138671149994,0.12933902,0.1650052096803379,0.5581626892089844,0.5298770070075989,0.5443718433380127,0.558162693919973,0.5298770009377323,0.5443718019186485,0.4289383804924583,0.21561977540485253,0.646084495230108
5,ps-en.Online-Z.1643,0.16012835085089494,0.076657005,0.10368005834047259,0.42031794786453247,0.4056841731071472,0.41349053382873535,0.4203179258090739,0.4056841953388772,0.41349056649927823,0.3608070620084871,0.14171554611171333,0.7332424782471957
6,ps-en.OPPO.966,0.18845959663417866,0.094248325,0.1256561978463372,0.4894337058067322,0.46111276745796204,0.4757694602012634,0.48943371800422353,0.46111274664971874,0.4757694552130111,0.39603969232872305,0.18682725409962334,0.6860048223084181
