,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,apertium-unconstrained.4793,0.036340862490473656,0.074700736,0.04889499441618959,0.19735674560070038,0.3135959506034851,0.25522103905677795,0.1973567654823297,0.3135959753778639,0.2552210307604703,0.26943400126300243,0.061319469328000004,0.8149745269286754
1,Hunter-MT.4925,0.03673189674952984,0.14062402,0.058248825879208106,0.26495906710624695,0.4723879098892212,0.36577486991882324,0.2649590651032064,0.47238792595499124,0.36577488601121527,0.40188994709654546,0.19955698367105104,0.7142649199417758
2,online-A.0,0.18847226244965215,0.1699917,0.1787556007593401,0.4631858766078949,0.5283632874488831,0.49546200037002563,0.4631859162001419,0.5283632835289984,0.49546202149603275,0.43829506246609506,0.21128250829605194,0.6929039301310044
3,online-B.0,0.31844696380558435,0.23771693,0.27222275701400805,0.6633438467979431,0.6383706331253052,0.6511349081993103,0.6633438226843822,0.6383705652035961,0.651134909786933,0.4791148237150941,0.27619998143776187,0.5689592430858806
4,online-G.0,0.2468327435636505,0.1935955,0.21699656613283386,0.5412065982818604,0.5633194446563721,0.5525528788566589,0.5412066075349007,0.5633194104878159,0.5525529025998004,0.4585781656789096,0.22480960078340487,0.6409206695778749
5,TALP-UPC.4937,0.2066526455789112,0.13328034,0.16204802498280912,0.45932528376579285,0.45261967182159424,0.45640829205513,0.45932532642328294,0.452619645843488,0.4564083118924928,0.370970769558062,0.16132330286828794,0.7292758369723435
