,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,afrl-mitll-opennmt.5109,0.23780475910099327,0.1484205,0.18276951126672225,0.5469942688941956,0.5275853276252747,0.5376497507095337,0.5469942888736479,0.5275853174426284,0.5376497862540811,0.43702480601734645,0.21277490000355093,0.71947686623562
1,CASICT-cons.5144,0.2289768525060711,0.14594597,0.17826734631881494,0.5420268177986145,0.5244854092597961,0.5334246754646301,0.5420267957361365,0.5244854339186092,0.5334247251363455,0.4378913915719917,0.22315726684567125,0.6762322613149717
2,jhu-nmt.5151,0.2451488762745704,0.14797196,0.18454966539160853,0.551903247833252,0.5278327465057373,0.5402653813362122,0.5519032634884075,0.5278327511480383,0.5402653800097407,0.41978870980273314,0.20479444455600526,0.7108279452514905
3,NMT-Model-Average-Multi-Cards.5099,0.17207003016963188,0.10638563,0.1314807456864491,0.39666733145713806,0.43690648674964905,0.4170527160167694,0.3966673318086239,0.43690649965278355,0.4170527171272238,0.4091318855894831,0.18976153952996772,0.8180157863800487
4,NRC.5172,0.25986063157335365,0.16764472,0.2038068685227012,0.5929003357887268,0.5670326352119446,0.580292820930481,0.5929003395135517,0.5670326233288404,0.5802927929332651,0.4705154739927411,0.25783889187223885,0.6615374926526156
5,online-A.0,0.25834854027964793,0.17465165,0.20841099031683302,0.5796407461166382,0.5679396390914917,0.574198842048645,0.5796406566904139,0.5679396725602859,0.5741988723110436,0.4646194999014957,0.24509817660122124,0.6528675791418255
6,online-B.0,0.25169728051670553,0.1821186,0.21132815845799371,0.5863789319992065,0.5800817012786865,0.5836507081985474,0.5863788937272477,0.5800816846767329,0.5836507187218875,0.49906545292076765,0.3322900019766176,0.6098119069611219
7,online-F.0,0.17646796307523085,0.12343521,0.1452626160344815,0.3851369619369507,0.4385274350643158,0.4123692512512207,0.3851369623739299,0.4385274724121662,0.41236924636925315,0.3693012835769407,0.11391575705451298,0.831849861449324
8,online-G.0,0.17485743847026558,0.12604864,0.1464944966604844,0.4081602990627289,0.4573950171470642,0.43320754170417786,0.40816030992397007,0.45739500467101857,0.433207534245685,0.4097180802568627,0.15501382182234852,0.7782349483583844
9,Oregon-State-University-S.5173,0.22670852079114404,0.1315624,0.1665014653315984,0.51693195104599,0.49429166316986084,0.506071150302887,0.5169319592357875,0.4942916849023499,0.5060711309025441,0.4071650617007877,0.1851266642139506,0.7217230665882945
10,PROMT-SMT.5125,0.18746886654452152,0.1231412,0.14864386960953951,0.4360649585723877,0.4565417468547821,0.44686269760131836,0.43606497553819,0.4565417230228611,0.44686266936702485,0.4083692601478635,0.16474341364853018,0.7725879586867075
11,ROCMT.5167,0.23320620054804925,0.13892375,0.17412132378710168,0.5327643156051636,0.5112764835357666,0.5223545432090759,0.5327642814011668,0.5112764875520079,0.5223545290903001,0.4204689544808276,0.20556608464312429,0.7217650516416156
12,SogouKnowing-nmt.5171,0.27173142859606153,0.18580419,0.22069904791491857,0.6034912467002869,0.5940368175506592,0.5991449952125549,0.603491218783881,0.5940367709854613,0.5991449402919833,0.4781383527250381,0.2638306623890726,0.6621672684524309
13,uedin-nmt.5112,0.276815762343217,0.1820872,0.21967435761531864,0.615884006023407,0.5890852808952332,0.6027707457542419,0.6158839946976681,0.5890853283235683,0.6027707575412206,0.4710823024902401,0.25701745270748816,0.6567931816273407
14,UU-HNMT.5162,0.19178060270060032,0.096164115,0.12809689339802827,0.4585399031639099,0.41860172152519226,0.43894773721694946,0.45853990567009734,0.4186017371944851,0.43894776356230114,0.367817044953825,0.1593672982841529,0.7536736921655891
15,xmunmt.5160,0.2726338698142596,0.18162993,0.21801635987819096,0.6099350452423096,0.5899783372879028,0.6003247499465942,0.6099350783342811,0.5899783389721724,0.6003247451666428,0.47265626150315276,0.2600419456356951,0.6452892770173818
