,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,Aalto.5550,0.2447850128560158,0.19234183,0.21541755528912468,0.5490410327911377,0.5467144250869751,0.5478240847587585,0.5490410140541693,0.5467144457114239,0.5478240490853786,0.31163757125445757,0.16185549254942683,0.7673071378017773
1,CUNI-Kocmi.5620,0.23219199936326326,0.1765116,0.2005589452091978,0.5194048881530762,0.5178813338279724,0.5186302661895752,0.5194048994481564,0.5178813388843555,0.518630303469797,0.290965155455208,0.1470777122895447,0.8005452305433957
2,HY-AH-en-fi.5567,0.2165996767893171,0.15439181,0.1802802348485656,0.4348721504211426,0.4492267370223999,0.4422059655189514,0.4348721353573104,0.4492266963158424,0.4422059484658142,0.20932366235414163,0.06360312538316745,0.9279404440483368
3,HY-NMT-en-fi.5570,0.24262601560987476,0.18915851,0.21258184785516074,0.5573510527610779,0.5469045042991638,0.5519794821739197,0.557351114416495,0.546904467387901,0.5519794633869702,0.31543682907425585,0.17834838537156267,0.7420377991559411
4,HY-NMTtwostep-en-fi.5639,0.2371218071040688,0.18357888,0.20694311620821917,0.5296158194541931,0.5327341556549072,0.5311557650566101,0.5296158541490634,0.5327341626919806,0.5311557481586933,0.29641031899388454,0.14526215043604565,0.7862067157723662
5,HY-SMT-en-fi.5436,0.21793549794769926,0.15666127,0.18228695529549452,0.48537129163742065,0.4681863486766815,0.47682201862335205,0.4853712934842333,0.468186343230928,0.4768220514588368,0.24850349040292227,0.10489481896733277,0.8508479907730215
6,NICT.5658,0.24354601635855389,0.1952696,0.21675223653471307,0.5589073300361633,0.5595113039016724,0.5591269135475159,0.5589073557450126,0.5595113142157594,0.5591268805681417,0.3286576453100918,0.18193481931019875,0.7471231224933813
7,online-A.0,0.21745602512571752,0.15540063,0.18126431871725396,0.469338059425354,0.4641666114330292,0.4668532609939575,0.4693381111820539,0.4641665895394981,0.4668532467459639,0.248944318724289,0.09112678438578017,0.9014915200922698
8,online-B.0,0.23875147881396444,0.18063834,0.20566866095240172,0.5261040329933167,0.5239299535751343,0.5250051021575928,0.5261040182774886,0.5239299769649903,0.5250051099906365,0.2812136484701384,0.14147390528340856,0.8020393719363548
9,online-G.0,0.2162856294806589,0.15853819,0.1829634657782304,0.47356852889060974,0.4703409969806671,0.4720309376716614,0.47356851950406176,0.47034100571647286,0.4720309412119289,0.2529152534115762,0.09969038119698564,0.8823560250596345
10,talp-upc.5424,0.23329609391268938,0.17608759,0.20069459673879791,0.5227769613265991,0.5177275538444519,0.5202099680900574,0.5227769544112185,0.5177275309100127,0.5202099947532018,0.28906276145034643,0.1435346157861372,0.8005452305433957
11,uedin.5707,0.23652063666830442,0.18500134,0.20761259249228262,0.5444738864898682,0.5410282611846924,0.5426019430160522,0.5444738257558396,0.5410282219847043,0.5426019947119057,0.31261950229834223,0.1666179726147387,0.7651576712364675
