,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,NEU_KingSoft.6783,0.2438648123776714,0.1708588,0.20093598734425788,0.5386584401130676,0.5431467890739441,0.5410829782485962,0.5386584679007113,0.5431468486132983,0.5410829849436722,0.36573598508679234,0.17707423517410817,0.75890417468577
1,NICT.6948,0.24778976243107648,0.17419073,0.20457191911810757,0.5560694336891174,0.5519068241119385,0.5541219711303711,0.556069456738535,0.5519068533212831,0.5541220201728758,0.379756877912014,0.19314128306638698,0.7503267042079503
2,online-A.0,0.2516356950346165,0.18077712,0.21040068335593082,0.5768352150917053,0.5649887323379517,0.5709735155105591,0.5768352340893801,0.5649887383530736,0.5709735259495798,0.38646690561051644,0.21721145735160113,0.7126903794520874
3,online-B.0,0.2582774743458335,0.18282081,0.2140951303727723,0.6039891839027405,0.5698012709617615,0.5867459774017334,0.6039891988225561,0.5698012961098028,0.5867459486067504,0.39322089416188793,0.2289330679454315,0.6784280181528737
4,online-G.0,0.2524041076860616,0.1779725,0.20875200275787395,0.5806897878646851,0.5568187236785889,0.5687357187271118,0.5806897664717812,0.5568187688670877,0.5687357239279678,0.4009483455165192,0.20952814313469909,0.6839641694585026
5,online-Y.0,0.25672377811906133,0.188944,0.21767971334058203,0.6049509048461914,0.5854128003120422,0.5952082276344299,0.6049508455101704,0.5854128278124076,0.5952082383196893,0.41402943314022855,0.23915122833947855,0.6715612897094114
6,Unsupervised.cs-de.6979,0.232419585970817,0.15418252,0.18538459773703628,0.4948965013027191,0.49820658564567566,0.4967913329601288,0.49489649640872857,0.49820660020732616,0.4967913426287215,0.3322199073877342,0.15105867137895157,0.7938793451659657
