,SYSTEM,DA_BERT_P,DA_BERT_R,DA_BERT_F,BERT_P,BERT_R,BERT_F,HUG_BERT_P,HUG_BERT_R,HUG_BERT_F,METEOR,BLEU,TER
0,de-fr.Human-A.0,0.2913071687933671,0.2914057,0.29135642986392,1.0,1.0,1.0,0.9999999704369797,0.9999999704369797,0.9999999704369797,0.8249539335381866,1.0000000000000004,0.0
1,de-fr.Huoshan_Translate.1304,0.20490163921864868,0.12569405,0.1558091523926591,0.6950241923332214,0.6724112629890442,0.6834981441497803,0.6950241673215442,0.6724112053068702,0.6834981843272318,0.49252826226031476,0.35303144016111704,0.5173928635467097
2,de-fr.IIE.976,0.21541463272325015,0.13198075,0.16367853920291836,0.708873450756073,0.682120144367218,0.6952686309814453,0.7088734848037077,0.6821201481017123,0.6952686726200205,0.493496388839227,0.3496045270981908,0.519604327296635
3,de-fr.Online-A.1572,0.20350172626034377,0.12931979,0.15814362262514595,0.665333092212677,0.6485047340393066,0.6566659212112427,0.665333181319366,0.6485047826832223,0.6566658486192787,0.49567249963763865,0.32074301455638254,0.5487717410794334
4,de-fr.Online-B.1588,0.2113805635903443,0.117774434,0.15126749689557778,0.6844474673271179,0.6414027214050293,0.6625873446464539,0.6844475092173631,0.641402800328146,0.6625873310211874,0.4556814977574224,0.3088341738897207,0.5581555196939813
5,de-fr.Online-G.1554,0.209557884433525,0.11852099,0.15140876089712127,0.6837766766548157,0.6464803814888,0.6648170948028564,0.6837766162108876,0.646480350756018,0.6648170592998505,0.4735165954695531,0.31492712066279915,0.5347259578028809
6,de-fr.OPPO.1538,0.21366385980536678,0.12582844,0.15838350882054272,0.689449667930603,0.6665887236595154,0.6778257489204407,0.6894495596552936,0.6665887582944758,0.6778257400559065,0.47848319491703734,0.3318049866156596,0.5384615384615384
